instrumento,fund,rate,mes,year
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.329999999999999,12,2021
Letras BCRD,ATLÁNTICO,NA,12,2021
Letras BCRD,CRECER,3.1399999999999997,12,2021
Letras BCRD,JMMB_BDI,2.91,12,2021
Letras BCRD,POPULAR,3.09,12,2021
Letras BCRD,RESERVAS,NA,12,2021
Letras BCRD,ROMANA,0,12,2021
Letras BCRD,SIEMBRA,3.05,12,2021
Letras BCRD,RESERVAS-R3,0,12,2021
Letras BCRD,BANCO_CENTRAL-R3,3.32,12,2021
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,12,2021
Notas BCRD2,ATLÁNTICO,5.37,12,2021
Notas BCRD2,CRECER,5.35,12,2021
Notas BCRD2,JMMB_BDI,5.38,12,2021
Notas BCRD2,POPULAR,6.069999999999999,12,2021
Notas BCRD2,RESERVAS,5.050000000000001,12,2021
Notas BCRD2,ROMANA,5.8999999999999995,12,2021
Notas BCRD2,SIEMBRA,5.8500000000000005,12,2021
Notas BCRD2,RESERVAS-R3,5.75,12,2021
Notas BCRD2,BANCO_CENTRAL-R3,6.11,12,2021
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,5.57,12,2021
Bonos Ministerio de Hacienda,ATLÁNTICO,5.81,1,2022
Bonos Ministerio de Hacienda,CRECER,5.510000000000001,1,2022
Bonos Ministerio de Hacienda,JMMB_BDI,5.48,1,2022
Bonos Ministerio de Hacienda,POPULAR,5.86,1,2022
Bonos Ministerio de Hacienda,RESERVAS,6.260000000000001,1,2022
Bonos Ministerio de Hacienda,ROMANA,6.49,1,2022
Bonos Ministerio de Hacienda,SIEMBRA,5.34,1,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,5.89,1,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,5.54,1,2022
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,5.64,1,2022
Bonos EIF 1,ATLÁNTICO,10.51,1,2022
Bonos EIF 1,CRECER,9.81,1,2022
Bonos EIF 1,JMMB_BDI,9.6,1,2022
Bonos EIF 1,POPULAR,7.86,1,2022
Bonos EIF 1,RESERVAS,8.41,1,2022
Bonos EIF 1,ROMANA,10,1,2022
Bonos EIF 1,SIEMBRA,7.9,1,2022
Bonos EIF 1,RESERVAS-R3,6.510000000000001,1,2022
Bonos EIF 1,BANCO_CENTRAL-R3,9.520000000000001,1,2022
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.540000000000001,1,2022
Certificados de Depósito EIF1,ATLÁNTICO,2.5700000000000003,1,2022
Certificados de Depósito EIF1,CRECER,0.53,1,2022
Certificados de Depósito EIF1,JMMB_BDI,4.51,1,2022
Certificados de Depósito EIF1,POPULAR,0.9299999999999999,1,2022
Certificados de Depósito EIF1,RESERVAS,1.55,1,2022
Certificados de Depósito EIF1,ROMANA,5,1,2022
Certificados de Depósito EIF1,SIEMBRA,3.45,1,2022
Certificados de Depósito EIF1,RESERVAS-R3,1.47,1,2022
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,4.34,1,2022
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,1.92,1,2022
Certificados Inversión Especial BCRD2,ATLÁNTICO,6.21,1,2022
Certificados Inversión Especial BCRD2,CRECER,6.21,1,2022
Certificados Inversión Especial BCRD2,JMMB_BDI,6.35,1,2022
Certificados Inversión Especial BCRD2,POPULAR,6.61,1,2022
Certificados Inversión Especial BCRD2,RESERVAS,6.550000000000001,1,2022
Certificados Inversión Especial BCRD2,ROMANA,7.16,1,2022
Certificados Inversión Especial BCRD2,SIEMBRA,6.01,1,2022
Certificados Inversión Especial BCRD2,RESERVAS-R3,6.460000000000001,1,2022
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,11.52,1,2022
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.329999999999999,1,2022
Letras BCRD,ATLÁNTICO,0,1,2022
Letras BCRD,CRECER,5.41,1,2022
Letras BCRD,JMMB_BDI,6.9,1,2022
Letras BCRD,POPULAR,3.09,1,2022
Letras BCRD,RESERVAS,0,1,2022
Letras BCRD,ROMANA,0,1,2022
Letras BCRD,SIEMBRA,4.390000000000001,1,2022
Letras BCRD,RESERVAS-R3,0,1,2022
Letras BCRD,BANCO_CENTRAL-R3,5.41,1,2022
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,1,2022
Notas BCRD2,ATLÁNTICO,5.21,1,2022
Notas BCRD2,CRECER,5.35,1,2022
Notas BCRD2,JMMB_BDI,6.1,1,2022
Notas BCRD2,POPULAR,6.859999999999999,1,2022
Notas BCRD2,RESERVAS,5.57,1,2022
Notas BCRD2,ROMANA,6.54,1,2022
Notas BCRD2,SIEMBRA,7.090000000000001,1,2022
Notas BCRD2,RESERVAS-R3,5.970000000000001,1,2022
Notas BCRD2,BANCO_CENTRAL-R3,6.49,1,2022
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.61,1,2022
Bonos Ministerio de Hacienda,ATLÁNTICO,5.800000000000001,2,2022
Bonos Ministerio de Hacienda,CRECER,3.27,2,2022
Bonos Ministerio de Hacienda,JMMB_BDI,5.43,2,2022
Bonos Ministerio de Hacienda,POPULAR,4.6,2,2022
Bonos Ministerio de Hacienda,RESERVAS,5.01,2,2022
Bonos Ministerio de Hacienda,ROMANA,6.49,2,2022
Bonos Ministerio de Hacienda,SIEMBRA,5.34,2,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,5.8500000000000005,2,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,5.8500000000000005,2,2022
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,5.59,2,2022
Bonos EIF 1,ATLÁNTICO,10.51,2,2022
Bonos EIF 1,CRECER,9.8,2,2022
Bonos EIF 1,JMMB_BDI,9.610000000000001,2,2022
Bonos EIF 1,POPULAR,7.93,2,2022
Bonos EIF 1,RESERVAS,8.4,2,2022
Bonos EIF 1,ROMANA,10,2,2022
Bonos EIF 1,SIEMBRA,7.9799999999999995,2,2022
Bonos EIF 1,RESERVAS-R3,6.529999999999999,2,2022
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,2,2022
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.52,2,2022
Certificados de Depósito EIF1,ATLÁNTICO,3.25,2,2022
Certificados de Depósito EIF1,CRECER,2.17,2,2022
Certificados de Depósito EIF1,JMMB_BDI,5.510000000000001,2,2022
Certificados de Depósito EIF1,POPULAR,4.01,2,2022
Certificados de Depósito EIF1,RESERVAS,3.42,2,2022
Certificados de Depósito EIF1,ROMANA,5.04,2,2022
Certificados de Depósito EIF1,SIEMBRA,4.14,2,2022
Certificados de Depósito EIF1,RESERVAS-R3,2.44,2,2022
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,5.47,2,2022
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,3.58,2,2022
Certificados Inversión Especial BCRD2,ATLÁNTICO,6.2,2,2022
Certificados Inversión Especial BCRD2,CRECER,6.2,2,2022
Certificados Inversión Especial BCRD2,JMMB_BDI,6.34,2,2022
Certificados Inversión Especial BCRD2,POPULAR,6.61,2,2022
Certificados Inversión Especial BCRD2,RESERVAS,6.550000000000001,2,2022
Certificados Inversión Especial BCRD2,ROMANA,7.16,2,2022
Certificados Inversión Especial BCRD2,SIEMBRA,6.01,2,2022
Certificados Inversión Especial BCRD2,RESERVAS-R3,6.47,2,2022
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.379999999999999,2,2022
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.329999999999999,2,2022
Letras BCRD,ATLÁNTICO,0,2,2022
Letras BCRD,CRECER,5.58,2,2022
Letras BCRD,JMMB_BDI,7.180000000000001,2,2022
Letras BCRD,POPULAR,3.09,2,2022
Letras BCRD,RESERVAS,0,2,2022
Letras BCRD,ROMANA,0,2,2022
Letras BCRD,SIEMBRA,4.4799999999999995,2,2022
Letras BCRD,RESERVAS-R3,0,2,2022
Letras BCRD,BANCO_CENTRAL-R3,5.56,2,2022
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,2,2022
Notas BCRD2,ATLÁNTICO,5.59,2,2022
Notas BCRD2,CRECER,5.56,2,2022
Notas BCRD2,JMMB_BDI,7.580000000000001,2,2022
Notas BCRD2,POPULAR,7.24,2,2022
Notas BCRD2,RESERVAS,5.94,2,2022
Notas BCRD2,ROMANA,6.660000000000001,2,2022
Notas BCRD2,SIEMBRA,7.28,2,2022
Notas BCRD2,RESERVAS-R3,6.01,2,2022
Notas BCRD2,BANCO_CENTRAL-R3,3.37,2,2022
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.37,2,2022
Bonos Ministerio de Hacienda,ATLÁNTICO,5.800000000000001,3,2022
Bonos Ministerio de Hacienda,CRECER,3.1300000000000003,3,2022
Bonos Ministerio de Hacienda,JMMB_BDI,5.45,3,2022
Bonos Ministerio de Hacienda,POPULAR,3.9,3,2022
Bonos Ministerio de Hacienda,RESERVAS,6.950000000000001,3,2022
Bonos Ministerio de Hacienda,ROMANA,6.49,3,2022
Bonos Ministerio de Hacienda,SIEMBRA,5.34,3,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,5.29,3,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,5.56,3,2022
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.76,3,2022
Bonos EIF 1,ATLÁNTICO,10.51,3,2022
Bonos EIF 1,CRECER,9.8,3,2022
Bonos EIF 1,JMMB_BDI,7.55,3,2022
Bonos EIF 1,POPULAR,7.920000000000001,3,2022
Bonos EIF 1,RESERVAS,8.39,3,2022
Bonos EIF 1,ROMANA,10,3,2022
Bonos EIF 1,SIEMBRA,7.969999999999999,3,2022
Bonos EIF 1,RESERVAS-R3,6.529999999999999,3,2022
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,3,2022
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.53,3,2022
Certificados de Depósito EIF1,ATLÁNTICO,4.64,3,2022
Certificados de Depósito EIF1,CRECER,4.62,3,2022
Certificados de Depósito EIF1,JMMB_BDI,7.1,3,2022
Certificados de Depósito EIF1,POPULAR,6.370000000000001,3,2022
Certificados de Depósito EIF1,RESERVAS,4.49,3,2022
Certificados de Depósito EIF1,ROMANA,5.17,3,2022
Certificados de Depósito EIF1,SIEMBRA,4.73,3,2022
Certificados de Depósito EIF1,RESERVAS-R3,4.73,3,2022
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,7.359999999999999,3,2022
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,4.99,3,2022
Certificados Inversión Especial BCRD2,ATLÁNTICO,6.58,3,2022
Certificados Inversión Especial BCRD2,CRECER,6.5,3,2022
Certificados Inversión Especial BCRD2,JMMB_BDI,6.17,3,2022
Certificados Inversión Especial BCRD2,POPULAR,6.25,3,2022
Certificados Inversión Especial BCRD2,RESERVAS,6.35,3,2022
Certificados Inversión Especial BCRD2,ROMANA,7.16,3,2022
Certificados Inversión Especial BCRD2,SIEMBRA,5.48,3,2022
Certificados Inversión Especial BCRD2,RESERVAS-R3,6.13,3,2022
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.379999999999999,3,2022
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.01,3,2022
Letras BCRD,ATLÁNTICO,0,3,2022
Letras BCRD,CRECER,0,3,2022
Letras BCRD,JMMB_BDI,7.26,3,2022
Letras BCRD,POPULAR,0,3,2022
Letras BCRD,RESERVAS,0,3,2022
Letras BCRD,ROMANA,0,3,2022
Letras BCRD,SIEMBRA,7.26,3,2022
Letras BCRD,RESERVAS-R3,0,3,2022
Letras BCRD,BANCO_CENTRAL-R3,6.239999999999999,3,2022
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,3,2022
Notas BCRD2,ATLÁNTICO,5.8500000000000005,3,2022
Notas BCRD2,CRECER,6.619999999999999,3,2022
Notas BCRD2,JMMB_BDI,7.5600000000000005,3,2022
Notas BCRD2,POPULAR,7.53,3,2022
Notas BCRD2,RESERVAS,6.41,3,2022
Notas BCRD2,ROMANA,6.74,3,2022
Notas BCRD2,SIEMBRA,7.829999999999999,3,2022
Notas BCRD2,RESERVAS-R3,6.510000000000001,3,2022
Notas BCRD2,BANCO_CENTRAL-R3,3.88,3,2022
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.630000000000001,3,2022
Bonos Ministerio de Hacienda,ATLÁNTICO,5.83,4,2022
Bonos Ministerio de Hacienda,CRECER,6.98,4,2022
Bonos Ministerio de Hacienda,JMMB_BDI,5.45,4,2022
Bonos Ministerio de Hacienda,POPULAR,6.36,4,2022
Bonos Ministerio de Hacienda,RESERVAS,6.959999999999999,4,2022
Bonos Ministerio de Hacienda,ROMANA,6.49,4,2022
Bonos Ministerio de Hacienda,SIEMBRA,5.4399999999999995,4,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,6.510000000000001,4,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,5.89,4,2022
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.76,4,2022
Bonos EIF 1,ATLÁNTICO,10.51,4,2022
Bonos EIF 1,CRECER,9.98,4,2022
Bonos EIF 1,JMMB_BDI,9.34,4,2022
Bonos EIF 1,POPULAR,8.24,4,2022
Bonos EIF 1,RESERVAS,8.790000000000001,4,2022
Bonos EIF 1,ROMANA,10,4,2022
Bonos EIF 1,SIEMBRA,8.16,4,2022
Bonos EIF 1,RESERVAS-R3,7.090000000000001,4,2022
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,4,2022
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.790000000000001,4,2022
Certificados de Depósito EIF1,ATLÁNTICO,5.09,4,2022
Certificados de Depósito EIF1,CRECER,5.48,4,2022
Certificados de Depósito EIF1,JMMB_BDI,7.8,4,2022
Certificados de Depósito EIF1,POPULAR,7.739999999999999,4,2022
Certificados de Depósito EIF1,RESERVAS,5.26,4,2022
Certificados de Depósito EIF1,ROMANA,5.17,4,2022
Certificados de Depósito EIF1,SIEMBRA,3.6999999999999997,4,2022
Certificados de Depósito EIF1,RESERVAS-R3,5.050000000000001,4,2022
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,7.539999999999999,4,2022
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,5.12,4,2022
Certificados Inversión Especial BCRD2,ATLÁNTICO,6.59,4,2022
Certificados Inversión Especial BCRD2,CRECER,6.4799999999999995,4,2022
Certificados Inversión Especial BCRD2,JMMB_BDI,6.17,4,2022
Certificados Inversión Especial BCRD2,POPULAR,6.1899999999999995,4,2022
Certificados Inversión Especial BCRD2,RESERVAS,6.35,4,2022
Certificados Inversión Especial BCRD2,ROMANA,7.16,4,2022
Certificados Inversión Especial BCRD2,SIEMBRA,5.48,4,2022
Certificados Inversión Especial BCRD2,RESERVAS-R3,6.12,4,2022
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.26,4,2022
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6,4,2022
Letras BCRD,ATLÁNTICO,0,4,2022
Letras BCRD,CRECER,0,4,2022
Letras BCRD,JMMB_BDI,7.26,4,2022
Letras BCRD,POPULAR,0,4,2022
Letras BCRD,RESERVAS,0,4,2022
Letras BCRD,ROMANA,0,4,2022
Letras BCRD,SIEMBRA,7.26,4,2022
Letras BCRD,RESERVAS-R3,0,4,2022
Letras BCRD,BANCO_CENTRAL-R3,6.239999999999999,4,2022
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,4,2022
Notas BCRD2,ATLÁNTICO,5.86,4,2022
Notas BCRD2,CRECER,6.64,4,2022
Notas BCRD2,JMMB_BDI,7.93,4,2022
Notas BCRD2,POPULAR,7.51,4,2022
Notas BCRD2,RESERVAS,6.43,4,2022
Notas BCRD2,ROMANA,6.890000000000001,4,2022
Notas BCRD2,SIEMBRA,8.05,4,2022
Notas BCRD2,RESERVAS-R3,6.529999999999999,4,2022
Notas BCRD2,BANCO_CENTRAL-R3,8.49,4,2022
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.64,4,2022
Bonos Ministerio de Hacienda,ATLÁNTICO,5.91,8,2022
Bonos Ministerio de Hacienda,CRECER,7.180000000000001,8,2022
Bonos Ministerio de Hacienda,JMMB_BDI,6.35,8,2022
Bonos Ministerio de Hacienda,POPULAR,6.619999999999999,8,2022
Bonos Ministerio de Hacienda,RESERVAS,7.26,8,2022
Bonos Ministerio de Hacienda,ROMANA,6.84,8,2022
Bonos Ministerio de Hacienda,SIEMBRA,5.92,8,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,6.660000000000001,8,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.329999999999999,8,2022
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.340000000000001,8,2022
Bonos EIF 1,ATLÁNTICO,10.71,8,2022
Bonos EIF 1,CRECER,10.01,8,2022
Bonos EIF 1,JMMB_BDI,9.34,8,2022
Bonos EIF 1,POPULAR,9.53,8,2022
Bonos EIF 1,RESERVAS,9.610000000000001,8,2022
Bonos EIF 1,ROMANA,10,8,2022
Bonos EIF 1,SIEMBRA,9.520000000000001,8,2022
Bonos EIF 1,RESERVAS-R3,9.049999999999999,8,2022
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,8,2022
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.49,8,2022
Certificados de Depósito EIF1,ATLÁNTICO,11.19,8,2022
Certificados de Depósito EIF1,CRECER,7.249999999999999,8,2022
Certificados de Depósito EIF1,JMMB_BDI,10.13,8,2022
Certificados de Depósito EIF1,POPULAR,8.84,8,2022
Certificados de Depósito EIF1,RESERVAS,9.11,8,2022
Certificados de Depósito EIF1,ROMANA,9.83,8,2022
Certificados de Depósito EIF1,SIEMBRA,6.67,8,2022
Certificados de Depósito EIF1,RESERVAS-R3,9.030000000000001,8,2022
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,11.18,8,2022
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.36,8,2022
Certificados Inversión Especial BCRD2,ATLÁNTICO,6.61,8,2022
Certificados Inversión Especial BCRD2,CRECER,6.5,8,2022
Certificados Inversión Especial BCRD2,JMMB_BDI,6.18,8,2022
Certificados Inversión Especial BCRD2,POPULAR,6.9,8,2022
Certificados Inversión Especial BCRD2,RESERVAS,6.54,8,2022
Certificados Inversión Especial BCRD2,ROMANA,7.16,8,2022
Certificados Inversión Especial BCRD2,SIEMBRA,5.4399999999999995,8,2022
Certificados Inversión Especial BCRD2,RESERVAS-R3,6.140000000000001,8,2022
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.389999999999999,8,2022
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.36,8,2022
Letras BCRD,ATLÁNTICO,0,8,2022
Letras BCRD,CRECER,0,8,2022
Letras BCRD,JMMB_BDI,0,8,2022
Letras BCRD,POPULAR,0,8,2022
Letras BCRD,RESERVAS,0,8,2022
Letras BCRD,ROMANA,0,8,2022
Letras BCRD,SIEMBRA,0,8,2022
Letras BCRD,RESERVAS-R3,0,8,2022
Letras BCRD,BANCO_CENTRAL-R3,0,8,2022
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,8,2022
Notas BCRD2,ATLÁNTICO,6.140000000000001,8,2022
Notas BCRD2,CRECER,9.24,8,2022
Notas BCRD2,JMMB_BDI,9.27,8,2022
Notas BCRD2,POPULAR,8.649999999999999,8,2022
Notas BCRD2,RESERVAS,7.61,8,2022
Notas BCRD2,ROMANA,7.960000000000001,8,2022
Notas BCRD2,SIEMBRA,9.83,8,2022
Notas BCRD2,RESERVAS-R3,6.959999999999999,8,2022
Notas BCRD2,BANCO_CENTRAL-R3,9.21,8,2022
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,8.17,8,2022
Bonos Ministerio de Hacienda,ATLÁNTICO,5.5,9,2022
Bonos Ministerio de Hacienda,CRECER,7.199999999999999,9,2022
Bonos Ministerio de Hacienda,JMMB_BDI,7.04,9,2022
Bonos Ministerio de Hacienda,POPULAR,6.7,9,2022
Bonos Ministerio de Hacienda,RESERVAS,7.51,9,2022
Bonos Ministerio de Hacienda,ROMANA,6.950000000000001,9,2022
Bonos Ministerio de Hacienda,SIEMBRA,6.2,9,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,6.64,9,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.34,9,2022
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.39,9,2022
Bonos EIF 1,ATLÁNTICO,10.71,9,2022
Bonos EIF 1,CRECER,10.01,9,2022
Bonos EIF 1,JMMB_BDI,9.34,9,2022
Bonos EIF 1,POPULAR,9.65,9,2022
Bonos EIF 1,RESERVAS,9.62,9,2022
Bonos EIF 1,ROMANA,10,9,2022
Bonos EIF 1,SIEMBRA,9.66,9,2022
Bonos EIF 1,RESERVAS-R3,9.049999999999999,9,2022
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,9,2022
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.49,9,2022
Certificados de Depósito EIF1,ATLÁNTICO,9.36,9,2022
Certificados de Depósito EIF1,CRECER,11.14,9,2022
Certificados de Depósito EIF1,JMMB_BDI,10.59,9,2022
Certificados de Depósito EIF1,POPULAR,7.88,9,2022
Certificados de Depósito EIF1,RESERVAS,9.39,9,2022
Certificados de Depósito EIF1,ROMANA,10.530000000000001,9,2022
Certificados de Depósito EIF1,SIEMBRA,7.16,9,2022
Certificados de Depósito EIF1,RESERVAS-R3,9.94,9,2022
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,10.7,9,2022
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.51,9,2022
Certificados Inversión Especial BCRD2,ATLÁNTICO,6.61,9,2022
Certificados Inversión Especial BCRD2,CRECER,6.75,9,2022
Certificados Inversión Especial BCRD2,JMMB_BDI,6.18,9,2022
Certificados Inversión Especial BCRD2,POPULAR,6.9,9,2022
Certificados Inversión Especial BCRD2,RESERVAS,6.54,9,2022
Certificados Inversión Especial BCRD2,ROMANA,7.17,9,2022
Certificados Inversión Especial BCRD2,SIEMBRA,5.489999999999999,9,2022
Certificados Inversión Especial BCRD2,RESERVAS-R3,6.140000000000001,9,2022
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.389999999999999,9,2022
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.36,9,2022
Notas BCRD2,ATLÁNTICO,6.710000000000001,9,2022
Notas BCRD2,CRECER,9.15,9,2022
Notas BCRD2,JMMB_BDI,9.31,9,2022
Notas BCRD2,POPULAR,8.86,9,2022
Notas BCRD2,RESERVAS,7.76,9,2022
Notas BCRD2,ROMANA,7.9399999999999995,9,2022
Notas BCRD2,SIEMBRA,9.83,9,2022
Notas BCRD2,RESERVAS-R3,6.950000000000001,9,2022
Notas BCRD2,BANCO_CENTRAL-R3,9.21,9,2022
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,8.17,9,2022
Bonos Ministerio de Hacienda,ATLÁNTICO,5.8500000000000005,10,2022
Bonos Ministerio de Hacienda,CRECER,7.17,10,2022
Bonos Ministerio de Hacienda,JMMB_BDI,6.69,10,2022
Bonos Ministerio de Hacienda,POPULAR,6.87,10,2022
Bonos Ministerio de Hacienda,RESERVAS,7.41,10,2022
Bonos Ministerio de Hacienda,ROMANA,6.950000000000001,10,2022
Bonos Ministerio de Hacienda,SIEMBRA,6.41,10,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,6.64,10,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.34,10,2022
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.41,10,2022
Bonos EIF 1,ATLÁNTICO,10.71,10,2022
Bonos EIF 1,CRECER,10.11,10,2022
Bonos EIF 1,JMMB_BDI,9.34,10,2022
Bonos EIF 1,POPULAR,9.83,10,2022
Bonos EIF 1,RESERVAS,9.85,10,2022
Bonos EIF 1,ROMANA,10,10,2022
Bonos EIF 1,SIEMBRA,9.790000000000001,10,2022
Bonos EIF 1,RESERVAS-R3,9.46,10,2022
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,10,2022
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.71,10,2022
Certificados de Depósito EIF1,ATLÁNTICO,10.02,10,2022
Certificados de Depósito EIF1,CRECER,9.22,10,2022
Certificados de Depósito EIF1,JMMB_BDI,10.05,10,2022
Certificados de Depósito EIF1,POPULAR,10.41,10,2022
Certificados de Depósito EIF1,RESERVAS,10.23,10,2022
Certificados de Depósito EIF1,ROMANA,10.82,10,2022
Certificados de Depósito EIF1,SIEMBRA,7.049999999999999,10,2022
Certificados de Depósito EIF1,RESERVAS-R3,11.01,10,2022
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,10.73,10,2022
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.879999999999999,10,2022
Certificados Inversión Especial BCRD2,ATLÁNTICO,6.8500000000000005,10,2022
Certificados Inversión Especial BCRD2,CRECER,6.75,10,2022
Certificados Inversión Especial BCRD2,JMMB_BDI,6.38,10,2022
Certificados Inversión Especial BCRD2,POPULAR,7.17,10,2022
Certificados Inversión Especial BCRD2,RESERVAS,3.9800000000000004,10,2022
Certificados Inversión Especial BCRD2,ROMANA,7.16,10,2022
Certificados Inversión Especial BCRD2,SIEMBRA,5.58,10,2022
Certificados Inversión Especial BCRD2,RESERVAS-R3,6.12,10,2022
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.389999999999999,10,2022
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,6.35,10,2022
Notas BCRD2,ATLÁNTICO,6.32,10,2022
Notas BCRD2,CRECER,9.15,10,2022
Notas BCRD2,JMMB_BDI,10.02,10,2022
Notas BCRD2,POPULAR,10.100000000000001,10,2022
Notas BCRD2,RESERVAS,8.88,10,2022
Notas BCRD2,ROMANA,8.23,10,2022
Notas BCRD2,SIEMBRA,10.47,10,2022
Notas BCRD2,RESERVAS-R3,6.97,10,2022
Notas BCRD2,BANCO_CENTRAL-R3,9.49,10,2022
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,8.82,10,2022
Bonos Ministerio de Hacienda,ATLÁNTICO,5.66,11,2022
Bonos Ministerio de Hacienda,CRECER,7.13,11,2022
Bonos Ministerio de Hacienda,JMMB_BDI,6.72,11,2022
Bonos Ministerio de Hacienda,POPULAR,6.859999999999999,11,2022
Bonos Ministerio de Hacienda,RESERVAS,7.3,11,2022
Bonos Ministerio de Hacienda,ROMANA,7.06,11,2022
Bonos Ministerio de Hacienda,SIEMBRA,6.529999999999999,11,2022
Bonos Ministerio de Hacienda,RESERVAS-R3,6.64,11,2022
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.54,11,2022
